reg;date_de_passage;sursaud_cl_age_corona;nbre_pass_corona;nbre_pass_tot;nbre_hospit_corona;nbre_pass_corona_h;nbre_pass_corona_f;nbre_pass_tot_h;nbre_pass_tot_f;nbre_hospit_corona_h;nbre_hospit_corona_f;nbre_acte_corona;nbre_acte_tot;nbre_acte_corona_h;nbre_acte_corona_f;nbre_acte_tot_h;nbre_acte_tot_f
11;2020-10-23;C;150;1435;58;;;;;;;51;259;;;;
11;2020-10-23;D;53;463;30;;;;;;;11;77;;;;
11;2020-10-23;E;82;788;54;;;;;;;18;167;;;;
11;2020-10-24;0;441;5842;124;230;211;3058;2783;76;48;256;1575;112;144;701;870
11;2020-10-24;A;10;1137;0;;;;;;;15;388;;;;
11;2020-10-24;B;165;2440;13;;;;;;;120;559;;;;
11;2020-10-24;C;125;1181;30;;;;;;;67;291;;;;
11;2020-10-24;D;73;440;46;;;;;;;21;111;;;;
11;2020-10-24;E;68;644;35;;;;;;;25;171;;;;
11;2020-10-25;0;428;5651;151;232;196;2988;2663;92;59;268;1781;135;133;763;1016
11;2020-10-25;A;2;1084;0;;;;;;;18;448;;;;
11;2020-10-25;B;158;2433;12;;;;;;;129;640;;;;
11;2020-10-25;C;147;1144;54;;;;;;;69;329;;;;
11;2020-10-25;D;62;389;42;;;;;;;20;127;;;;
11;2020-10-25;E;59;601;43;;;;;;;24;196;;;;
11;2020-10-26;0;560;6692;205;302;258;3499;3193;132;73;261;1569;126;135;687;877
11;2020-10-26;A;4;1164;0;;;;;;;12;257;;;;
11;2020-10-26;B;219;2726;23;;;;;;;130;639;;;;
11;2020-10-26;C;172;1504;63;;;;;;;75;351;;;;
11;2020-10-26;D;72;493;50;;;;;;;19;108;;;;
11;2020-10-26;E;93;805;69;;;;;;;12;157;;;;
11;2020-10-27;0;468;5832;178;238;230;2961;2870;114;64;194;1386;98;96;618;766
11;2020-10-27;A;14;1048;2;;;;;;;10;289;;;;
11;2020-10-27;B;169;2335;17;;;;;;;101;517;;;;
11;2020-10-27;C;140;1281;62;;;;;;;58;280;;;;
11;2020-10-27;D;61;470;41;;;;;;;6;89;;;;
11;2020-10-27;E;84;698;56;;;;;;;15;167;;;;
11;2020-10-28;0;415;5664;170;221;194;2990;2674;108;62;245;1398;119;126;610;787
11;2020-10-28;A;9;1033;0;;;;;;;6;264;;;;
11;2020-10-28;B;137;2348;16;;;;;;;112;550;;;;
11;2020-10-28;C;139;1231;54;;;;;;;79;270;;;;
11;2020-10-28;D;58;405;38;;;;;;;17;96;;;;
11;2020-10-28;E;72;647;62;;;;;;;23;169;;;;
11;2020-10-29;0;473;5450;186;241;232;2861;2588;109;77;172;1208;75;97;518;689
11;2020-10-29;A;5;967;2;;;;;;;9;256;;;;
11;2020-10-29;B;158;2250;26;;;;;;;74;429;;;;
11;2020-10-29;C;161;1146;55;;;;;;;52;230;;;;
11;2020-10-29;D;75;426;46;;;;;;;16;79;;;;
11;2020-10-29;E;74;661;57;;;;;;;15;158;;;;
11;2020-10-30;0;541;5712;218;288;253;2963;2748;133;85;152;1194;71;81;509;684
11;2020-10-30;A;4;1046;1;;;;;;;8;257;;;;
11;2020-10-30;B;197;2223;30;;;;;;;76;415;;;;
11;2020-10-30;C;170;1230;65;;;;;;;43;243;;;;
11;2020-10-30;D;76;460;47;;;;;;;6;72;;;;
11;2020-10-30;E;94;753;75;;;;;;;13;160;;;;
11;2020-10-31;0;522;5641;182;272;249;2910;2728;116;66;247;1740;114;133;736;1001
11;2020-10-31;A;8;1093;1;;;;;;;20;461;;;;
11;2020-10-31;B;199;2212;20;;;;;;;104;555;;;;
11;2020-10-31;C;163;1214;59;;;;;;;70;323;;;;
11;2020-10-31;D;77;439;45;;;;;;;21;112;;;;
11;2020-10-31;E;75;682;57;;;;;;;21;225;;;;
11;2020-11-01;0;479;5125;204;256;223;2674;2451;123;81;244;1726;98;146;752;973
11;2020-11-01;A;2;1062;1;;;;;;;18;516;;;;
11;2020-11-01;B;169;2096;22;;;;;;;107;526;;;;
11;2020-11-01;C;130;1039;51;;;;;;;74;318;;;;
11;2020-11-01;D;77;357;49;;;;;;;13;108;;;;
11;2020-11-01;E;101;571;81;;;;;;;18;185;;;;
11;2020-11-02;0;508;6269;229;264;244;3231;3038;139;90;256;1544;123;133;669;875
11;2020-11-02;A;12;1199;1;;;;;;;20;316;;;;
11;2020-11-02;B;147;2413;26;;;;;;;121;576;;;;
11;2020-11-02;C;172;1413;72;;;;;;;70;317;;;;
11;2020-11-02;D;92;539;55;;;;;;;19;88;;;;
11;2020-11-02;E;84;702;74;;;;;;;17;192;;;;
11;2020-11-03;0;464;5700;177;237;227;2883;2816;96;81;154;1281;63;91;576;703
11;2020-11-03;A;2;1193;0;;;;;;;14;283;;;;
11;2020-11-03;B;154;2197;20;;;;;;;61;459;;;;
11;2020-11-03;C;159;1225;56;;;;;;;44;255;;;;
11;2020-11-03;D;56;424;33;;;;;;;12;71;;;;
11;2020-11-03;E;93;661;68;;;;;;;15;163;;;;
11;2020-11-04;0;386;5493;180;204;182;2839;2653;106;74;179;1304;69;109;535;768
11;2020-11-04;A;5;1106;1;;;;;;;15;265;;;;
11;2020-11-04;B;105;2100;13;;;;;;;86;473;;;;
11;2020-11-04;C;134;1167;60;;;;;;;50;256;;;;
11;2020-11-04;D;60;415;44;;;;;;;11;83;;;;
11;2020-11-04;E;82;704;62;;;;;;;12;183;;;;
11;2020-11-05;0;399;5507;174;219;180;2857;2646;106;68;148;1322;66;82;581;741
11;2020-11-05;A;11;1148;4;;;;;;;18;338;;;;
11;2020-11-05;B;125;2156;18;;;;;;;55;437;;;;
11;2020-11-05;C;121;1142;55;;;;;;;44;239;;;;
11;2020-11-05;D;65;434;43;;;;;;;11;83;;;;
11;2020-11-05;E;77;627;54;;;;;;;16;180;;;;
11;2020-11-06;0;436;5733;203;208;227;2935;2797;106;96;130;1237;59;70;549;684
11;2020-11-06;A;10;1246;1;;;;;;;13;300;;;;
11;2020-11-06;B;114;2138;16;;;;;;;56;407;;;;
11;2020-11-06;C;152;1253;80;;;;;;;34;226;;;;
11;2020-11-06;D;69;428;44;;;;;;;12;95;;;;
11;2020-11-06;E;91;668;62;;;;;;;11;177;;;;
11;2020-11-07;0;338;5446;140;167;171;2792;2653;82;58;129;1655;61;68;707;945
11;2020-11-07;A;1;1205;1;;;;;;;12;469;;;;
11;2020-11-07;B;122;2146;6;;;;;;;50;521;;;;
11;2020-11-07;C;95;1098;44;;;;;;;41;290;;;;
11;2020-11-07;D;60;436;37;;;;;;;9;121;;;;
11;2020-11-07;E;60;561;52;;;;;;;14;205;;;;
11;2020-11-08;0;306;4972;134;158;148;2506;2465;89;45;149;1756;65;84;753;998
11;2020-11-08;A;4;1156;0;;;;;;;15;577;;;;
11;2020-11-08;B;107;1973;17;;;;;;;70;584;;;;
11;2020-11-08;C;92;1008;37;;;;;;;34;274;;;;
11;2020-11-08;D;39;304;30;;;;;;;9;92;;;;
11;2020-11-08;E;64;531;50;;;;;;;17;186;;;;
11;2020-11-09;0;442;6511;205;249;193;3390;3121;134;71;141;1416;74;67;665;749
11;2020-11-09;A;8;1438;1;;;;;;;16;338;;;;
11;2020-11-09;B;115;2527;15;;;;;;;57;473;;;;
11;2020-11-09;C;155;1336;72;;;;;;;47;269;;;;
11;2020-11-09;D;73;498;49;;;;;;;9;103;;;;
11;2020-11-09;E;91;712;68;;;;;;;9;186;;;;
11;2020-11-10;0;377;5952;160;212;165;3149;2801;98;62;95;1374;34;61;557;813
11;2020-11-10;A;14;1258;1;;;;;;;14;366;;;;
11;2020-11-10;B;126;2300;19;;;;;;;44;460;;;;
11;2020-11-10;C;110;1235;40;;;;;;;15;247;;;;
11;2020-11-10;D;39;447;27;;;;;;;9;97;;;;
11;2020-11-10;E;88;712;73;;;;;;;11;165;;;;
11;2020-11-11;0;303;5235;126;175;128;2722;2510;77;49;99;1540;48;51;636;902
11;2020-11-11;A;10;1206;1;;;;;;;13;489;;;;
11;2020-11-11;B;99;2114;11;;;;;;;53;516;;;;
11;2020-11-11;C;89;1025;32;;;;;;;20;257;;;;
11;2020-11-11;D;37;333;26;;;;;;;6;79;;;;
11;2020-11-11;E;68;557;56;;;;;;;5;156;;;;
11;2020-11-12;0;319;5934;146;169;150;3036;2898;83;63;95;1399;39;56;589;808
11;2020-11-12;A;1;1374;0;;;;;;;16;383;;;;
11;2020-11-12;B;103;2337;12;;;;;;;35;457;;;;
11;2020-11-12;C;98;1175;47;;;;;;;27;236;;;;
11;2020-11-12;D;48;422;30;;;;;;;6;96;;;;
11;2020-11-12;E;69;626;57;;;;;;;10;190;;;;
11;2020-11-13;0;279;6043;128;138;141;3053;2988;74;54;80;1229;31;49;507;720
11;2020-11-13;A;5;1400;0;;;;;;;13;330;;;;
11;2020-11-13;B;87;2334;18;;;;;;;41;428;;;;
11;2020-11-13;C;75;1138;32;;;;;;;16;215;;;;
11;2020-11-13;D;49;487;33;;;;;;;3;71;;;;
11;2020-11-13;E;63;684;45;;;;;;;7;154;;;;
11;2020-11-14;0;240;5474;106;109;131;2798;2676;50;56;129;1589;59;70;698;885
11;2020-11-14;A;4;1241;2;;;;;;;19;476;;;;
11;2020-11-14;B;73;2138;8;;;;;;;47;464;;;;
11;2020-11-14;C;73;1118;24;;;;;;;39;291;;;;
11;2020-11-14;D;33;380;22;;;;;;;6;104;;;;
11;2020-11-14;E;57;597;50;;;;;;;13;199;;;;
11;2020-11-15;0;195;4863;88;95;100;2464;2396;45;43;93;1678;34;58;707;969
11;2020-11-15;A;8;1180;1;;;;;;;12;565;;;;
11;2020-11-15;B;59;1972;6;;;;;;;44;562;;;;
11;2020-11-15;C;54;965;22;;;;;;;20;265;;;;
11;2020-11-15;D;19;267;14;;;;;;;6;77;;;;
11;2020-11-15;E;55;479;45;;;;;;;8;177;;;;
11;2020-11-16;0;261;6054;118;136;125;3119;2934;74;44;83;1447;29;54;613;834
11;2020-11-16;A;7;1417;1;;;;;;;16;424;;;;
11;2020-11-16;B;91;2379;14;;;;;;;41;533;;;;
11;2020-11-16;C;72;1163;33;;;;;;;16;231;;;;
11;2020-11-16;D;25;421;19;;;;;;;3;71;;;;
11;2020-11-16;E;66;674;51;;;;;;;5;155;;;;
11;2020-11-17;0;219;5808;93;119;100;3021;2787;62;31;80;1359;34;46;560;796
11;2020-11-17;A;9;1324;2;;;;;;;21;407;;;;
11;2020-11-17;B;68;2275;6;;;;;;;36;466;;;;
11;2020-11-17;C;75;1145;32;;;;;;;11;212;;;;
11;2020-11-17;D;28;392;20;;;;;;;5;70;;;;
11;2020-11-17;E;39;672;33;;;;;;;3;155;;;;
11;2020-11-18;0;174;5624;96;88;86;2925;2699;53;43;64;1270;27;37;533;736
11;2020-11-18;A;1;1294;0;;;;;;;4;349;;;;
11;2020-11-18;B;50;2175;12;;;;;;;40;464;;;;
11;2020-11-18;C;54;1084;27;;;;;;;9;208;;;;
11;2020-11-18;D;28;404;22;;;;;;;1;69;;;;
11;2020-11-18;E;41;667;35;;;;;;;9;149;;;;
11;2020-11-19;0;228;5499;114;116;112;2916;2582;63;51;68;1159;36;32;479;678
11;2020-11-19;A;4;1406;1;;;;;;;20;388;;;;
11;2020-11-19;B;75;2038;14;;;;;;;22;359;;;;
11;2020-11-19;C;67;1045;34;;;;;;;16;177;;;;
11;2020-11-19;D;28;370;19;;;;;;;1;64;;;;
11;2020-11-19;E;54;640;46;;;;;;;6;121;;;;
11;2020-11-20;0;173;5754;69;98;75;2986;2765;47;22;47;1104;22;25;510;591
11;2020-11-20;A;1;1424;0;;;;;;;16;354;;;;
11;2020-11-20;B;64;2161;6;;;;;;;15;345;;;;
11;2020-11-20;C;49;1089;19;;;;;;;6;163;;;;
11;2020-11-20;D;27;406;20;;;;;;;5;70;;;;
11;2020-11-20;E;32;674;24;;;;;;;2;133;;;;
11;2020-11-21;0;165;5543;77;89;76;2843;2699;47;30;47;1574;23;24;679;893
11;2020-11-21;A;0;1363;0;;;;;;;10;575;;;;
11;2020-11-21;B;55;2113;8;;;;;;;23;445;;;;
11;2020-11-21;C;57;1062;30;;;;;;;8;247;;;;
11;2020-11-21;D;20;357;11;;;;;;;4;92;;;;
11;2020-11-21;E;33;648;28;;;;;;;1;171;;;;
11;2020-11-22;0;154;4946;72;73;81;2585;2360;39;33;62;1702;35;26;723;975
11;2020-11-22;A;4;1258;0;;;;;;;9;607;;;;
11;2020-11-22;B;46;1971;6;;;;;;;31;532;;;;
11;2020-11-22;C;44;917;24;;;;;;;13;271;;;;
11;2020-11-22;D;17;275;11;;;;;;;3;78;;;;
11;2020-11-22;E;43;525;31;;;;;;;5;170;;;;
11;2020-11-23;0;198;6366;92;101;97;3281;3083;49;43;95;1443;39;56;621;818
11;2020-11-23;A;7;1517;1;;;;;;;16;473;;;;
11;2020-11-23;B;70;2469;9;;;;;;;51;494;;;;
11;2020-11-23;C;56;1269;26;;;;;;;13;225;;;;
11;2020-11-23;D;22;417;16;;;;;;;3;61;;;;
11;2020-11-23;E;43;694;40;;;;;;;10;155;;;;
11;2020-11-24;0;166;5828;80;80;86;3068;2758;39;41;30;1261;15;15;556;703
11;2020-11-24;A;4;1472;0;;;;;;;4;435;;;;
11;2020-11-24;B;47;2174;11;;;;;;;15;415;;;;
11;2020-11-24;C;52;1066;21;;;;;;;4;181;;;;
11;2020-11-24;D;22;419;13;;;;;;;1;68;;;;
11;2020-11-24;E;41;697;35;;;;;;;6;116;;;;
11;2020-11-25;0;138;5477;64;71;67;2824;2651;36;28;54;1255;20;34;520;735
11;2020-11-25;A;4;1302;1;;;;;;;4;381;;;;
11;2020-11-25;B;41;2077;7;;;;;;;32;437;;;;
11;2020-11-25;C;44;1076;22;;;;;;;9;183;;;;
11;2020-11-25;D;15;390;10;;;;;;;4;78;;;;
11;2020-11-25;E;34;632;24;;;;;;;5;142;;;;
11;2020-11-26;0;145;5807;66;80;65;2964;2840;41;25;60;1271;27;33;577;694
11;2020-11-26;A;1;1558;0;;;;;;;8;414;;;;
11;2020-11-26;B;41;2164;9;;;;;;;31;406;;;;
11;2020-11-26;C;50;1071;22;;;;;;;12;201;;;;
11;2020-11-26;D;19;384;12;;;;;;;3;62;;;;
11;2020-11-26;E;34;630;23;;;;;;;5;147;;;;
11;2020-11-27;0;160;6185;75;79;81;3204;2977;41;34;34;1237;16;18;537;698
11;2020-11-27;A;1;1574;0;;;;;;;5;365;;;;
11;2020-11-27;B;55;2259;5;;;;;;;20;389;;;;
11;2020-11-27;C;47;1249;23;;;;;;;5;210;;;;
11;2020-11-27;D;21;434;17;;;;;;;3;95;;;;
11;2020-11-27;E;36;669;30;;;;;;;1;143;;;;
11;2020-11-28;0;113;5583;44;48;65;2885;2697;23;21;58;1643;28;30;706;932
11;2020-11-28;A;3;1359;0;;;;;;;9;591;;;;
11;2020-11-28;B;43;2160;10;;;;;;;25;507;;;;
11;2020-11-28;C;27;1062;10;;;;;;;15;232;;;;
11;2020-11-28;D;11;379;5;;;;;;;3;93;;;;
11;2020-11-28;E;29;623;19;;;;;;;3;172;;;;
11;2020-11-29;0;123;5119;47;67;56;2645;2471;26;21;53;1682;20;33;731;950
11;2020-11-29;A;0;1292;0;;;;;;;5;658;;;;
11;2020-11-29;B;53;2034;8;;;;;;;29;511;;;;
11;2020-11-29;C;36;956;18;;;;;;;11;231;;;;
11;2020-11-29;D;14;316;7;;;;;;;5;76;;;;
11;2020-11-29;E;20;521;14;;;;;;;2;157;;;;
11;2020-11-30;0;150;6173;57;77;73;3253;2919;32;25;56;1485;29;26;680;802
11;2020-11-30;A;3;1490;0;;;;;;;11;521;;;;
11;2020-11-30;B;59;2332;5;;;;;;;22;423;;;;
11;2020-11-30;C;52;1182;21;;;;;;;14;259;;;;
11;2020-11-30;D;11;433;10;;;;;;;2;69;;;;
11;2020-11-30;E;25;736;21;;;;;;;6;164;;;;
11;2020-12-01;0;124;5788;56;61;63;2979;2808;33;23;34;1345;12;22;587;757
11;2020-12-01;A;0;1436;0;;;;;;;4;421;;;;
11;2020-12-01;B;44;2142;5;;;;;;;17;463;;;;
11;2020-12-01;C;37;1158;17;;;;;;;9;196;;;;
11;2020-12-01;D;13;383;10;;;;;;;0;78;;;;
11;2020-12-01;E;30;669;24;;;;;;;2;153;;;;
11;2020-12-02;0;135;5890;70;70;65;3039;2848;43;27;44;1284;16;28;544;737
11;2020-12-02;A;4;1436;1;;;;;;;9;403;;;;
11;2020-12-02;B;39;2237;8;;;;;;;20;429;;;;
11;2020-12-02;C;39;1108;19;;;;;;;10;210;;;;
11;2020-12-02;D;17;425;12;;;;;;;1;69;;;;
11;2020-12-02;E;36;684;30;;;;;;;2;136;;;;
11;2020-12-03;0;124;6078;58;63;60;3027;3048;33;25;53;1420;27;26;635;780
11;2020-12-03;A;8;1546;0;;;;;;;18;485;;;;
11;2020-12-03;B;43;2245;8;;;;;;;22;484;;;;
11;2020-12-03;C;32;1109;19;;;;;;;9;219;;;;
11;2020-12-03;D;15;451;11;;;;;;;0;61;;;;
11;2020-12-03;E;26;726;20;;;;;;;2;151;;;;
11;2020-12-04;0;125;6145;56;63;62;3110;3034;31;25;36;1190;14;22;519;670
11;2020-12-04;A;5;1470;0;;;;;;;3;389;;;;
11;2020-12-04;B;39;2249;8;;;;;;;20;385;;;;
11;2020-12-04;C;35;1185;13;;;;;;;3;177;;;;
11;2020-12-04;D;18;437;13;;;;;;;4;69;;;;
11;2020-12-04;E;28;804;22;;;;;;;5;132;;;;
11;2020-12-05;0;138;5688;48;73;65;2974;2713;28;20;54;1729;24;30;759;966
11;2020-12-05;A;1;1382;0;;;;;;;8;647;;;;
11;2020-12-05;B;56;2164;4;;;;;;;25;489;;;;
11;2020-12-05;C;39;1057;13;;;;;;;10;256;;;;
11;2020-12-05;D;15;410;9;;;;;;;3;77;;;;
11;2020-12-05;E;27;675;22;;;;;;;7;190;;;;
11;2020-12-06;0;95;5253;42;43;52;2707;2545;17;25;45;1817;20;25;819;995
11;2020-12-06;A;2;1398;0;;;;;;;9;704;;;;
11;2020-12-06;B;31;1934;7;;;;;;;22;552;;;;
11;2020-12-06;C;31;950;13;;;;;;;12;236;;;;
11;2020-12-06;D;12;340;9;;;;;;;2;104;;;;
11;2020-12-06;E;19;631;13;;;;;;;0;173;;;;
11;2020-12-07;0;130;6465;58;65;65;3367;3094;33;25;65;1638;30;35;692;944
11;2020-12-07;A;6;1627;0;;;;;;;12;562;;;;
11;2020-12-07;B;43;2456;8;;;;;;;33;512;;;;
11;2020-12-07;C;35;1192;16;;;;;;;12;289;;;;
11;2020-12-07;D;18;444;10;;;;;;;4;65;;;;
11;2020-12-07;E;28;746;24;;;;;;;4;168;;;;
11;2020-12-08;0;96;6104;46;51;45;3096;3008;25;21;49;1340;18;31;596;744
11;2020-12-08;A;5;1557;0;;;;;;;6;445;;;;
11;2020-12-08;B;23;2273;3;;;;;;;25;448;;;;
11;2020-12-08;C;29;1156;14;;;;;;;7;198;;;;
11;2020-12-08;D;14;425;9;;;;;;;2;69;;;;
11;2020-12-08;E;25;693;20;;;;;;;6;142;;;;
11;2020-12-09;0;106;5849;47;52;54;3025;2823;25;22;51;1396;25;26;596;799
11;2020-12-09;A;0;1468;0;;;;;;;5;417;;;;
11;2020-12-09;B;33;2215;6;;;;;;;31;478;;;;
11;2020-12-09;C;29;1083;10;;;;;;;10;214;;;;
11;2020-12-09;D;17;414;12;;;;;;;1;80;;;;
11;2020-12-09;E;27;669;19;;;;;;;4;161;;;;
11;2020-12-10;0;117;6232;55;50;67;3173;3058;29;26;59;1443;21;38;588;854
11;2020-12-10;A;4;1665;1;;;;;;;12;503;;;;
11;2020-12-10;B;38;2246;4;;;;;;;27;487;;;;
11;2020-12-10;C;31;1138;18;;;;;;;10;206;;;;
11;2020-12-10;D;18;401;12;;;;;;;3;73;;;;
11;2020-12-10;E;26;782;20;;;;;;;6;136;;;;
11;2020-12-11;0;120;6135;56;60;60;3160;2975;32;24;52;1424;19;33;595;828
11;2020-12-11;A;6;1507;3;;;;;;;8;481;;;;
11;2020-12-11;B;39;2316;4;;;;;;;27;444;;;;
11;2020-12-11;C;34;1119;18;;;;;;;9;212;;;;
11;2020-12-11;D;14;456;8;;;;;;;3;87;;;;
11;2020-12-11;E;27;737;23;;;;;;;4;161;;;;
11;2020-12-12;0;138;5942;61;79;59;3020;2920;41;20;51;1773;23;28;786;985
11;2020-12-12;A;4;1485;0;;;;;;;4;662;;;;
11;2020-12-12;B;50;2236;7;;;;;;;25;489;;;;
11;2020-12-12;C;25;1107;10;;;;;;;11;254;;;;
11;2020-12-12;D;27;423;19;;;;;;;6;106;;;;
11;2020-12-12;E;32;691;25;;;;;;;4;194;;;;
11;2020-12-13;0;116;5564;41;63;53;2880;2684;29;12;68;1995;35;33;899;1093
11;2020-12-13;A;3;1520;2;;;;;;;13;835;;;;
11;2020-12-13;B;42;2147;3;;;;;;;28;588;;;;
11;2020-12-13;C;34;1022;12;;;;;;;18;263;;;;
11;2020-12-13;D;12;317;7;;;;;;;3;87;;;;
11;2020-12-13;E;25;558;17;;;;;;;5;158;;;;
11;2020-12-14;0;114;6852;50;56;58;3637;3213;23;27;56;1713;27;29;729;980
11;2020-12-14;A;2;1795;0;;;;;;;8;568;;;;
11;2020-12-14;B;35;2526;4;;;;;;;23;564;;;;
11;2020-12-14;C;28;1296;11;;;;;;;11;275;;;;
11;2020-12-14;D;19;474;10;;;;;;;3;84;;;;
11;2020-12-14;E;30;761;25;;;;;;;9;165;;;;
11;2020-12-15;0;108;6417;51;47;61;3391;3025;23;28;46;1428;26;20;626;797
11;2020-12-15;A;3;1673;1;;;;;;;12;535;;;;
11;2020-12-15;B;35;2419;4;;;;;;;22;450;;;;
11;2020-12-15;C;32;1189;15;;;;;;;5;183;;;;
11;2020-12-15;D;14;407;8;;;;;;;2;66;;;;
11;2020-12-15;E;24;729;23;;;;;;;4;155;;;;
11;2020-12-16;0;109;6019;48;52;57;3080;2938;25;23;62;1380;27;35;631;745
11;2020-12-16;A;0;1517;0;;;;;;;11;477;;;;
11;2020-12-16;B;36;2219;4;;;;;;;35;433;;;;
11;2020-12-16;C;37;1152;15;;;;;;;10;208;;;;
11;2020-12-16;D;15;418;10;;;;;;;1;80;;;;
11;2020-12-16;E;21;713;19;;;;;;;5;148;;;;
11;2020-12-17;0;132;6224;49;70;62;3139;3085;33;16;41;1434;18;23;647;786
11;2020-12-17;A;4;1641;0;;;;;;;5;493;;;;
11;2020-12-17;B;50;2312;1;;;;;;;17;465;;;;
11;2020-12-17;C;33;1143;14;;;;;;;12;215;;;;
11;2020-12-17;D;17;405;9;;;;;;;1;69;;;;
11;2020-12-17;E;28;723;25;;;;;;;5;154;;;;
11;2020-12-18;0;149;6272;60;63;86;3208;3064;30;30;49;1394;22;27;597;796
11;2020-12-18;A;3;1522;1;;;;;;;4;487;;;;
11;2020-12-18;B;66;2369;5;;;;;;;23;436;;;;
11;2020-12-18;C;33;1173;16;;;;;;;8;193;;;;
11;2020-12-18;D;17;450;12;;;;;;;6;78;;;;
11;2020-12-18;E;30;758;26;;;;;;;7;161;;;;
11;2020-12-19;0;151;5832;53;82;69;3013;2819;34;19;46;1861;12;34;810;1050
11;2020-12-19;A;4;1514;1;;;;;;;13;730;;;;
11;2020-12-19;B;68;2201;10;;;;;;;18;498;;;;
11;2020-12-19;C;39;1119;12;;;;;;;7;268;;;;
11;2020-12-19;D;18;390;11;;;;;;;5;88;;;;
11;2020-12-19;E;22;608;19;;;;;;;3;208;;;;
11;2020-12-20;0;122;5544;42;59;63;2912;2630;21;21;51;1972;24;27;840;1126
11;2020-12-20;A;3;1453;0;;;;;;;10;841;;;;
11;2020-12-20;B;49;2133;7;;;;;;;21;542;;;;
11;2020-12-20;C;33;1056;8;;;;;;;14;275;;;;
11;2020-12-20;D;18;357;11;;;;;;;4;98;;;;
11;2020-12-20;E;19;545;16;;;;;;;2;183;;;;
11;2020-12-21;0;152;6266;60;78;74;3175;3090;30;30;57;1627;23;34;688;938
11;2020-12-21;A;2;1468;1;;;;;;;6;588;;;;
11;2020-12-21;B;49;2371;7;;;;;;;27;444;;;;
11;2020-12-21;C;49;1220;19;;;;;;;19;287;;;;
11;2020-12-21;D;18;481;10;;;;;;;1;94;;;;
11;2020-12-21;E;34;725;23;;;;;;;3;181;;;;
11;2020-12-22;0;156;6086;79;84;72;3152;2933;43;36;40;1494;22;18;633;861
11;2020-12-22;A;4;1428;1;;;;;;;7;535;;;;
11;2020-12-22;B;43;2242;5;;;;;;;17;418;;;;
11;2020-12-22;C;42;1196;16;;;;;;;7;242;;;;
11;2020-12-22;D;29;456;23;;;;;;;5;85;;;;
11;2020-12-22;E;38;764;34;;;;;;;4;182;;;;
11;2020-12-23;0;121;5786;47;54;67;3017;2768;24;23;61;1533;27;33;637;894
11;2020-12-23;A;2;1304;0;;;;;;;7;527;;;;
11;2020-12-23;B;43;2141;7;;;;;;;27;389;;;;
11;2020-12-23;C;36;1167;12;;;;;;;15;248;;;;
11;2020-12-23;D;17;477;11;;;;;;;4;109;;;;
11;2020-12-23;E;23;697;17;;;;;;;8;196;;;;
11;2020-12-24;0;134;5142;62;66;68;2668;2469;34;28;36;1147;18;18;539;608
11;2020-12-24;A;0;1170;0;;;;;;;2;389;;;;
11;2020-12-24;B;41;1876;2;;;;;;;16;267;;;;
11;2020-12-24;C;30;935;14;;;;;;;7;174;;;;
11;2020-12-24;D;27;428;18;;;;;;;4;91;;;;
11;2020-12-24;E;36;733;28;;;;;;;4;185;;;;
11;2020-12-25;0;127;5196;47;71;56;2745;2448;27;20;40;1313;20;20;594;717
11;2020-12-25;A;4;1326;0;;;;;;;7;496;;;;
11;2020-12-25;B;45;1925;2;;;;;;;13;361;;;;
11;2020-12-25;C;37;960;15;;;;;;;5;182;;;;
11;2020-12-25;D;17;393;11;;;;;;;4;80;;;;
11;2020-12-25;E;24;592;19;;;;;;;8;145;;;;
11;2020-12-26;0;147;6287;57;75;72;3229;3056;34;23;47;1998;19;28;875;1122
11;2020-12-26;A;1;1453;0;;;;;;;5;740;;;;
11;2020-12-26;B;60;2346;10;;;;;;;25;555;;;;
11;2020-12-26;C;34;1237;9;;;;;;;7;290;;;;
11;2020-12-26;D;21;499;17;;;;;;;5;105;;;;
11;2020-12-26;E;31;751;21;;;;;;;4;221;;;;
11;2020-12-27;0;121;4899;60;72;49;2527;2371;37;23;65;1704;28;37;746;955
11;2020-12-27;A;1;1152;0;;;;;;;6;551;;;;
11;2020-12-27;B;31;1884;4;;;;;;;29;529;;;;
11;2020-12-27;C;44;934;19;;;;;;;17;265;;;;
11;2020-12-27;D;15;373;11;;;;;;;4;107;;;;
11;2020-12-27;E;30;556;26;;;;;;;7;176;;;;
11;2020-12-28;0;153;6629;71;77;76;3387;3242;38;33;73;1542;25;48;656;885
11;2020-12-28;A;3;1410;0;;;;;;;4;365;;;;
11;2020-12-28;B;45;2375;4;;;;;;;37;475;;;;
11;2020-12-28;C;44;1424;20;;;;;;;20;296;;;;
11;2020-12-28;D;16;548;9;;;;;;;5;114;;;;
11;2020-12-28;E;45;872;38;;;;;;;6;236;;;;
11;2020-12-29;0;127;6121;56;65;62;3110;3011;25;31;58;1369;23;35;592;776
11;2020-12-29;A;1;1223;0;;;;;;;3;363;;;;
11;2020-12-29;B;45;2324;3;;;;;;;32;429;;;;
11;2020-12-29;C;33;1271;16;;;;;;;12;231;;;;
11;2020-12-29;D;18;473;11;;;;;;;6;117;;;;
11;2020-12-29;E;30;830;26;;;;;;;1;188;;;;
11;2020-12-30;0;146;6042;66;73;73;3040;3000;43;23;37;1338;17;20;578;758
11;2020-12-30;A;1;1327;0;;;;;;;5;366;;;;
11;2020-12-30;B;37;2225;3;;;;;;;12;387;;;;
